,Episode,Duration,Slots,Score,Epsilon,min_loss,success rate,success_rate
183,183,0.11599999999972965,290,-133.6,0.5753195463669655,0.035196252167224884,,"[4, 2, 4, 11]"
184,184,0.13199999999969236,330,-123.1,0.5735935877278646,0.03754431754350662,,"[4, 5, 4, 12]"
185,185,0.1079999999997483,270,-124.20000000000002,0.571872806964681,0.0347568579018116,,"[4, 4, 4, 7]"
186,186,0.11599999999972965,290,-124.00000000000003,0.5701571885437869,0.03633004054427147,,"[3, 7, 4, 11]"
187,187,0.11199999999973898,280,-116.20000000000002,0.5684467169781556,0.03418650105595589,,"[7, 4, 4, 7]"
188,188,0.11599999999972965,290,-130.50000000000006,0.5667413768272211,0.033901602029800415,,"[5, 3, 4, 11]"
189,189,0.11599999999972965,290,-127.60000000000004,0.5650411526967395,0.03261757269501686,,"[3, 4, 4, 4]"
190,190,0.1079999999997483,270,-114.0,0.5633460292386493,0.03621857240796089,,"[6, 5, 4, 4]"
191,191,0.11999999999972033,300,-122.69999999999999,0.5616559911509333,0.03572740778326988,,"[6, 3, 4, 8]"
192,192,0.11199999999973898,280,-120.2,0.5599710231774805,0.03675755113363266,,"[4, 5, 4, 8]"
193,193,0.11599999999972965,290,-136.60000000000002,0.5582911101079481,0.03431512415409088,,"[1, 3, 4, 10]"
194,194,0.11599999999972965,290,-115.40000000000005,0.5566162367776242,0.03473706543445587,,"[7, 5, 4, 5]"
195,195,0.11599999999972965,290,-120.00000000000004,0.5549463880672914,0.03505450487136841,,"[4, 4, 4, 15]"
196,196,0.11999999999972033,300,-119.40000000000003,0.5532815489030894,0.03561897575855255,,"[4, 5, 4, 11]"
197,197,0.11599999999972965,290,-123.4,0.5516217042563801,0.02923823893070221,,"[7, 2, 4, 8]"
198,198,0.11199999999973898,280,-146.3,0.549966839143611,0.0336010567843914,,"[1, 3, 4, 10]"
199,199,0.11199999999973898,280,-124.70000000000002,0.5483169386261801,0.03588617593050003,,"[3, 6, 4, 16]"
200,200,0.12399999999971101,310,-129.8,0.5466719878103016,0.03347824513912201,,"[4, 2, 4, 4]"
201,201,0.11999999999972033,300,-132.70000000000005,0.5450319718468707,0.03499554842710495,,"[1, 3, 4, 10]"
202,202,0.11599999999972965,290,-132.3,0.5433968759313301,0.03511621803045273,,"[3, 3, 4, 10]"
